genres,title,item_id,year,playtime_forever
Touch-Friendly,Gravity Badgers,267060,2013,17907.0
Indie,Redshirt,247870,2013,12152.0
Simulation,Redshirt,247870,2013,12152.0
RPG,Redshirt,247870,2013,12152.0
Satire,Redshirt,247870,2013,12152.0
Strategy,Redshirt,247870,2013,12152.0
Sci-fi,Redshirt,247870,2013,12152.0
Comedy,Redshirt,247870,2013,12152.0
Casual,Redshirt,247870,2013,12152.0
Dark Humor,Redshirt,247870,2013,12152.0
Singleplayer,Redshirt,247870,2013,12152.0
Action,Blood Knights,258220,2013,16112.0
RPG,Blood Knights,258220,2013,16112.0
Vampire,Blood Knights,258220,2013,16112.0
Hack and Slash,Blood Knights,258220,2013,16112.0
Local Co-Op,Blood Knights,258220,2013,16112.0
Female Protagonist,Blood Knights,258220,2013,16112.0
Co-op,Blood Knights,258220,2013,16112.0
Fantasy,Blood Knights,258220,2013,16112.0
RPG,Wasteland 1 - The Original Classic,259130,1988,13962.0
Post-apocalyptic,Wasteland 1 - The Original Classic,259130,1988,13962.0
Classic,Wasteland 1 - The Original Classic,259130,1988,13962.0
Turn-Based,Wasteland 1 - The Original Classic,259130,1988,13962.0
Adventure,Wasteland 1 - The Original Classic,259130,1988,13962.0
Strategy,Wasteland 1 - The Original Classic,259130,1988,13962.0
Retro,Wasteland 1 - The Original Classic,259130,1988,13962.0
Sci-fi,Wasteland 1 - The Original Classic,259130,1988,13962.0
Indie,Wasteland 1 - The Original Classic,259130,1988,13962.0
2D,Wasteland 1 - The Original Classic,259130,1988,13962.0
CRPG,Wasteland 1 - The Original Classic,259130,1988,13962.0
Singleplayer,Wasteland 1 - The Original Classic,259130,1988,13962.0
Action,Wasteland 1 - The Original Classic,259130,1988,13962.0
Pixel Graphics,Wasteland 1 - The Original Classic,259130,1988,13962.0
Great Soundtrack,Wasteland 1 - The Original Classic,259130,1988,13962.0
RPG,3079 -- Block Action RPG,259620,2011,25784.0
Action,3079 -- Block Action RPG,259620,2011,25784.0
Indie,3079 -- Block Action RPG,259620,2011,25784.0
FPS,3079 -- Block Action RPG,259620,2011,25784.0
Open World,3079 -- Block Action RPG,259620,2011,25784.0
Voxel,3079 -- Block Action RPG,259620,2011,25784.0
Multiplayer,3079 -- Block Action RPG,259620,2011,25784.0
First-Person,3079 -- Block Action RPG,259620,2011,25784.0
Co-op,3079 -- Block Action RPG,259620,2011,25784.0
Singleplayer,3079 -- Block Action RPG,259620,2011,25784.0
Shooter,3079 -- Block Action RPG,259620,2011,25784.0
Sandbox,3079 -- Block Action RPG,259620,2011,25784.0
Pixel Graphics,3079 -- Block Action RPG,259620,2011,25784.0
Casual,Hero of the Kingdom,259550,2012,28180.0
Adventure,Hero of the Kingdom,259550,2012,28180.0
Indie,Hero of the Kingdom,259550,2012,28180.0
Point & Click,Hero of the Kingdom,259550,2012,28180.0
RPG,Hero of the Kingdom,259550,2012,28180.0
Singleplayer,Hero of the Kingdom,259550,2012,28180.0
Hidden Object,Hero of the Kingdom,259550,2012,28180.0
Fantasy,Hero of the Kingdom,259550,2012,28180.0
Short,Hero of the Kingdom,259550,2012,28180.0
Resource Management,Hero of the Kingdom,259550,2012,28180.0
Strategy,Hero of the Kingdom,259550,2012,28180.0
Isometric,Hero of the Kingdom,259550,2012,28180.0
Adventure,Deadfall Adventures,231330,2013,41908.0
Action,Deadfall Adventures,231330,2013,41908.0
FPS,Deadfall Adventures,231330,2013,41908.0
Shooter,Deadfall Adventures,231330,2013,41908.0
First-Person,Deadfall Adventures,231330,2013,41908.0
Multiplayer,Deadfall Adventures,231330,2013,41908.0
Singleplayer,Deadfall Adventures,231330,2013,41908.0
Puzzle,Deadfall Adventures,231330,2013,41908.0
Zombies,Deadfall Adventures,231330,2013,41908.0
Co-op,Deadfall Adventures,231330,2013,41908.0
Indie,Deadfall Adventures,231330,2013,41908.0
Horror,Deadfall Adventures,231330,2013,41908.0
Survival,Deadfall Adventures,231330,2013,41908.0
Exploration,Deadfall Adventures,231330,2013,41908.0
Simulation,Emergency 2014,260930,2013,22997.0
Strategy,Emergency 2014,260930,2013,22997.0
RTS,Emergency 2014,260930,2013,22997.0
Strategy,Earth 2140,253860,2013,3149.0
RTS,Earth 2140,253860,2013,3149.0
Sci-fi,Earth 2140,253860,2013,3149.0
Singleplayer,Earth 2140,253860,2013,3149.0
Space,X Rebirth,2870,2013,318716.0
Simulation,X Rebirth,2870,2013,318716.0
Sci-fi,X Rebirth,2870,2013,318716.0
Action,X Rebirth,2870,2013,318716.0
Space Sim,X Rebirth,2870,2013,318716.0
Sandbox,X Rebirth,2870,2013,318716.0
Singleplayer,X Rebirth,2870,2013,318716.0
Open World,X Rebirth,2870,2013,318716.0
Economy,X Rebirth,2870,2013,318716.0
Trading,X Rebirth,2870,2013,318716.0
Strategy,X Rebirth,2870,2013,318716.0
Atmospheric,X Rebirth,2870,2013,318716.0
Moddable,X Rebirth,2870,2013,318716.0
4X,X Rebirth,2870,2013,318716.0
Adventure,X Rebirth,2870,2013,318716.0
Great Soundtrack,X Rebirth,2870,2013,318716.0
Exploration,X Rebirth,2870,2013,318716.0
Female Protagonist,Contrast,224460,2013,42772.0
Noir,Contrast,224460,2013,42772.0
Indie,Contrast,224460,2013,42772.0
Platformer,Contrast,224460,2013,42772.0
Puzzle,Contrast,224460,2013,42772.0
Adventure,Contrast,224460,2013,42772.0
Atmospheric,Contrast,224460,2013,42772.0
Great Soundtrack,Contrast,224460,2013,42772.0
Singleplayer,Contrast,224460,2013,42772.0
Third Person,Contrast,224460,2013,42772.0
Short,Contrast,224460,2013,42772.0
Story Rich,Contrast,224460,2013,42772.0
Detective,Contrast,224460,2013,42772.0
Mystery,Contrast,224460,2013,42772.0
Puzzle-Platformer,Contrast,224460,2013,42772.0
3D Platformer,Contrast,224460,2013,42772.0
Casual,Contrast,224460,2013,42772.0
RPG,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Classic,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Fantasy,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Isometric,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Real-Time with Pause,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Party-Based RPG,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Strategy,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Story Rich,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Singleplayer,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
CRPG,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Adventure,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Character Customization,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Magic,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Remake,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Multiplayer,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Atmospheric,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Romance,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Online Co-Op,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
2D,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Co-op,Baldur's Gate II: Enhanced Edition,257350,2013,403825.0
Free to Play,Dungeonland,218130,2013,323542.0
Action,Dungeonland,218130,2013,323542.0
Online Co-Op,Dungeonland,218130,2013,323542.0
Casual,Dungeonland,218130,2013,323542.0
Local Co-Op,Dungeonland,218130,2013,323542.0
Co-op,Dungeonland,218130,2013,323542.0
Hack and Slash,Dungeonland,218130,2013,323542.0
Multiplayer,Dungeonland,218130,2013,323542.0
Local Multiplayer,Dungeonland,218130,2013,323542.0
Fantasy,Dungeonland,218130,2013,323542.0
Funny,Dungeonland,218130,2013,323542.0
Adventure,Dungeonland,218130,2013,323542.0
Controller,Dungeonland,218130,2013,323542.0
Singleplayer,Dungeonland,218130,2013,323542.0
Indie,Dungeonland,218130,2013,323542.0
Third Person,Dungeonland,218130,2013,323542.0
Comedy,Dungeonland,218130,2013,323542.0
Action RPG,Dungeonland,218130,2013,323542.0
Strategy,Dungeonland,218130,2013,323542.0
Open World,Dungeonland,218130,2013,323542.0
Fighting,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Superhero,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Action,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Multiplayer,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Batman,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Comic Book,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Singleplayer,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Local Multiplayer,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Controller,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
2D Fighter,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Beat 'em up,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Arcade,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
2.5D,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Competitive,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Story Rich,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
2D,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Atmospheric,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
3D Vision,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Gore,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Great Soundtrack,Injustice: Gods Among Us Ultimate Edition,242700,2013,1174501.0
Animation & Modeling,Aartform Curvy 3D 3.0,253670,2013,141.0
Simulation,Agricultural Simulator: Historical Farming,259890,2012,16448.0
Agriculture,Agricultural Simulator: Historical Farming,259890,2012,16448.0
Simulation,Farming Giant,259910,2013,6392.0
Agriculture,Farming Giant,259910,2013,6392.0
Strategy,Farming Giant,259910,2013,6392.0
Indie,Intake,237760,2013,10335.0
Action,Intake,237760,2013,10335.0
Great Soundtrack,Intake,237760,2013,10335.0
Score Attack,Intake,237760,2013,10335.0
Arcade,Intake,237760,2013,10335.0
Music,Intake,237760,2013,10335.0
Fast-Paced,Intake,237760,2013,10335.0
Difficult,Intake,237760,2013,10335.0
Indie,Type:Rider,258890,2013,32376.0
Platformer,Type:Rider,258890,2013,32376.0
Casual,Type:Rider,258890,2013,32376.0
Education,Type:Rider,258890,2013,32376.0
Historical,Type:Rider,258890,2013,32376.0
Singleplayer,Type:Rider,258890,2013,32376.0
2D,Type:Rider,258890,2013,32376.0
Puzzle,Type:Rider,258890,2013,32376.0
Short,Type:Rider,258890,2013,32376.0
Atmospheric,Type:Rider,258890,2013,32376.0
Strategy,Anomaly Warzone Earth Mobile Campaign,252170,2013,19365.0
Action,Anomaly Warzone Earth Mobile Campaign,252170,2013,19365.0
Sci-fi,Anomaly Warzone Earth Mobile Campaign,252170,2013,19365.0
Tower Defense,Anomaly Warzone Earth Mobile Campaign,252170,2013,19365.0
Indie,Anomaly Warzone Earth Mobile Campaign,252170,2013,19365.0
Strategy,Anomaly Korea,251530,2013,25872.0
Action,Anomaly Korea,251530,2013,25872.0
Tower Defense,Anomaly Korea,251530,2013,25872.0
Sci-fi,Anomaly Korea,251530,2013,25872.0
Indie,Anomaly Korea,251530,2013,25872.0
Animation & Modeling,Fuse,257400,2013,89989.0
Character Customization,Fuse,257400,2013,89989.0
Design & Illustration,Fuse,257400,2013,89989.0
Game Development,Fuse,257400,2013,89989.0
Utilities,Fuse,257400,2013,89989.0
Nudity,Fuse,257400,2013,89989.0
Video Production,Fuse,257400,2013,89989.0
Simulation,Fuse,257400,2013,89989.0
Free to Play,Fuse,257400,2013,89989.0
Software,Fuse,257400,2013,89989.0
Comedy,Neighbours from Hell Compilation,260750,2004,4135.0
Casual,Neighbours from Hell Compilation,260750,2004,4135.0
Adventure,Neighbours from Hell Compilation,260750,2004,4135.0
Classic,Neighbours from Hell Compilation,260750,2004,4135.0
Point & Click,Neighbours from Hell Compilation,260750,2004,4135.0
Puzzle,Neighbours from Hell Compilation,260750,2004,4135.0
Funny,Neighbours from Hell Compilation,260750,2004,4135.0
Singleplayer,Neighbours from Hell Compilation,260750,2004,4135.0
Stealth,Neighbours from Hell Compilation,260750,2004,4135.0
Strategy,Neighbours from Hell Compilation,260750,2004,4135.0
Action,Final Exam,233190,2013,40927.0
Indie,Final Exam,233190,2013,40927.0
Co-op,Final Exam,233190,2013,40927.0
Online Co-Op,Final Exam,233190,2013,40927.0
Beat 'em up,Final Exam,233190,2013,40927.0
Local Co-Op,Final Exam,233190,2013,40927.0
Side Scroller,Final Exam,233190,2013,40927.0
Platformer,Final Exam,233190,2013,40927.0
2D,Final Exam,233190,2013,40927.0
Multiplayer,Final Exam,233190,2013,40927.0
Zombies,Final Exam,233190,2013,40927.0
RPG,Avadon 2: The Corruption,233310,2013,3184.0
Indie,Avadon 2: The Corruption,233310,2013,3184.0
Strategy,Avadon 2: The Corruption,233310,2013,3184.0
Isometric,Avadon 2: The Corruption,233310,2013,3184.0
Turn-Based,Avadon 2: The Corruption,233310,2013,3184.0
Fantasy,Avadon 2: The Corruption,233310,2013,3184.0
Party-Based RPG,Avadon 2: The Corruption,233310,2013,3184.0
Singleplayer,Avadon 2: The Corruption,233310,2013,3184.0
Story Rich,Avadon 2: The Corruption,233310,2013,3184.0
Turn-Based Combat,Avadon 2: The Corruption,233310,2013,3184.0
Grid-Based Movement,Avadon 2: The Corruption,233310,2013,3184.0
CRPG,Avadon 2: The Corruption,233310,2013,3184.0
Adventure,Avadon 2: The Corruption,233310,2013,3184.0
Metroidvania,Valdis Story: Abyssal City,252030,2013,74244.0
Action,Valdis Story: Abyssal City,252030,2013,74244.0
RPG,Valdis Story: Abyssal City,252030,2013,74244.0
Platformer,Valdis Story: Abyssal City,252030,2013,74244.0
Indie,Valdis Story: Abyssal City,252030,2013,74244.0
2D,Valdis Story: Abyssal City,252030,2013,74244.0
Difficult,Valdis Story: Abyssal City,252030,2013,74244.0
Great Soundtrack,Valdis Story: Abyssal City,252030,2013,74244.0
Singleplayer,Valdis Story: Abyssal City,252030,2013,74244.0
Exploration,Valdis Story: Abyssal City,252030,2013,74244.0
Fantasy,Valdis Story: Abyssal City,252030,2013,74244.0
Female Protagonist,Valdis Story: Abyssal City,252030,2013,74244.0
Action RPG,Valdis Story: Abyssal City,252030,2013,74244.0
Side Scroller,Valdis Story: Abyssal City,252030,2013,74244.0
Kickstarter,Valdis Story: Abyssal City,252030,2013,74244.0
Adventure,Valdis Story: Abyssal City,252030,2013,74244.0
Story Rich,Valdis Story: Abyssal City,252030,2013,74244.0
Anime,Valdis Story: Abyssal City,252030,2013,74244.0
GameMaker,Valdis Story: Abyssal City,252030,2013,74244.0
Beat 'em up,Valdis Story: Abyssal City,252030,2013,74244.0
Free to Play,No More Room in Hell,224260,2011,7833880.0
Zombies,No More Room in Hell,224260,2011,7833880.0
Multiplayer,No More Room in Hell,224260,2011,7833880.0
Survival,No More Room in Hell,224260,2011,7833880.0
Horror,No More Room in Hell,224260,2011,7833880.0
Co-op,No More Room in Hell,224260,2011,7833880.0
Action,No More Room in Hell,224260,2011,7833880.0
Online Co-Op,No More Room in Hell,224260,2011,7833880.0
FPS,No More Room in Hell,224260,2011,7833880.0
First-Person,No More Room in Hell,224260,2011,7833880.0
Shooter,No More Room in Hell,224260,2011,7833880.0
Survival Horror,No More Room in Hell,224260,2011,7833880.0
Post-apocalyptic,No More Room in Hell,224260,2011,7833880.0
Open World,No More Room in Hell,224260,2011,7833880.0
Realistic,No More Room in Hell,224260,2011,7833880.0
Indie,No More Room in Hell,224260,2011,7833880.0
Atmospheric,No More Room in Hell,224260,2011,7833880.0
Mod,No More Room in Hell,224260,2011,7833880.0
Adventure,No More Room in Hell,224260,2011,7833880.0
Massively Multiplayer,No More Room in Hell,224260,2011,7833880.0
RPG,Magicka: Wizards of the Square Tablet,247580,2013,7034.0
Action,Magicka: Wizards of the Square Tablet,247580,2013,7034.0
Adventure,Magicka: Wizards of the Square Tablet,247580,2013,7034.0
Co-op,Magicka: Wizards of the Square Tablet,247580,2013,7034.0
Online Co-Op,Magicka: Wizards of the Square Tablet,247580,2013,7034.0
Zombies,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Action,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Co-op,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Adventure,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Third-Person Shooter,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Sniper,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Horror,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
World War II,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Shooter,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Multiplayer,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Bullet Time,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Survival,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Online Co-Op,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Gore,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Singleplayer,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
FPS,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Third Person,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Survival Horror,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Strategy,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Stealth,Sniper Elite: Nazi Zombie Army 2,247910,2013,436850.0
Free to Play,Ragnarok Online,215100,2003,298851.0
Anime,Ragnarok Online,215100,2003,298851.0
RPG,Ragnarok Online,215100,2003,298851.0
MMORPG,Ragnarok Online,215100,2003,298851.0
Massively Multiplayer,Ragnarok Online,215100,2003,298851.0
Fantasy,Ragnarok Online,215100,2003,298851.0
Multiplayer,Ragnarok Online,215100,2003,298851.0
JRPG,Ragnarok Online,215100,2003,298851.0
Adventure,Ragnarok Online,215100,2003,298851.0
Great Soundtrack,Ragnarok Online,215100,2003,298851.0
Strategy,Earth 2150 Trilogy,253880,2000,4622.0
RTS,Earth 2150 Trilogy,253880,2000,4622.0
Sci-fi,Earth 2150 Trilogy,253880,2000,4622.0
Classic,Earth 2150 Trilogy,253880,2000,4622.0
Action,Heli Heroes,259320,2002,739.0
Casual,Heli Heroes,259320,2002,739.0
Shoot 'Em Up,Heli Heroes,259320,2002,739.0
Racing,Ride 'em Low,65070,2013,1140.0
Simulation,Ride 'em Low,65070,2013,1140.0
Adventure,Journey of a Roach,255300,2013,19316.0
Point & Click,Journey of a Roach,255300,2013,19316.0
Indie,Journey of a Roach,255300,2013,19316.0
Puzzle,Journey of a Roach,255300,2013,19316.0
Post-apocalyptic,Journey of a Roach,255300,2013,19316.0
Comedy,Journey of a Roach,255300,2013,19316.0
Short,Journey of a Roach,255300,2013,19316.0
Singleplayer,Journey of a Roach,255300,2013,19316.0
Adventure,Fester Mudd: Curse of the Gold - Episode 1,253310,2013,115.0
Point & Click,Fester Mudd: Curse of the Gold - Episode 1,253310,2013,115.0
Episodic,Fester Mudd: Curse of the Gold - Episode 1,253310,2013,115.0
Western,Fester Mudd: Curse of the Gold - Episode 1,253310,2013,115.0
Comedy,Fester Mudd: Curse of the Gold - Episode 1,253310,2013,115.0
Strategy,Battle Worlds: Kronos,237470,2013,3970.0
Turn-Based Strategy,Battle Worlds: Kronos,237470,2013,3970.0
Turn-Based,Battle Worlds: Kronos,237470,2013,3970.0
Sci-fi,Battle Worlds: Kronos,237470,2013,3970.0
Kickstarter,Battle Worlds: Kronos,237470,2013,3970.0
Indie,Battle Worlds: Kronos,237470,2013,3970.0
Singleplayer,Battle Worlds: Kronos,237470,2013,3970.0
Multiplayer,Battle Worlds: Kronos,237470,2013,3970.0
Hex Grid,Battle Worlds: Kronos,237470,2013,3970.0
Asynchronous Multiplayer,Battle Worlds: Kronos,237470,2013,3970.0
Pinball,Pinball Arcade,238260,2013,200523.0
Simulation,Pinball Arcade,238260,2013,200523.0
Free to Play,Pinball Arcade,238260,2013,200523.0
Arcade,Pinball Arcade,238260,2013,200523.0
Classic,Pinball Arcade,238260,2013,200523.0
Singleplayer,Pinball Arcade,238260,2013,200523.0
Casual,Pinball Arcade,238260,2013,200523.0
Multiplayer,Pinball Arcade,238260,2013,200523.0
Retro,Pinball Arcade,238260,2013,200523.0
